image_id,id,caption
344909,420103,A red and gold painted fire hydrant on the street.
217614,420208,A giraffe is walking in some tall grass.
357748,420361,A pink and white bus parked next to sidewalk and people.
65288,420658,Some very pretty yellow furniture near a busy street.
275791,420703,A blue and yellow train is traveling down the tracks near some water and boats.
42178,420813,A long train yard full of different equipment.
42070,420920,A very big city bus on a big street.
42178,421218,Railway cars in large yard with many power poles.
42070,421340,A large bus on the side of a street.
566436,421364,A person in jeans and two toned shoes sits on the back of a bench.
217614,421885,A giraffe standing in tall grass with trees.
42070,422240,"Blue, white, and green passenger bus parked at a stop."
217614,422521,A giraffe standing in some tall grass outside.
372203,422696,A wooden bench and a fire hydrant on a field.
505942,422899,Three people stand near a street sign and a traffic light.
337987,423286,A bird perched on top of a tree branch in a tree.
217614,423394,A giraffe standing in the middle of a lush green field.
452321,423713,A large bus on the side of the road.
8899,423743,The building in the city has been vandalized.
542625,424336,A bird on a parking meter next to a car.
128372,424605,People loading onto a orange and silver metro bus.
8899,425012,A fire hydrant on the side of the street.
542625,425338,A bird stand on top of a parking meter.
486046,425715,a giraffe staring right into the camera.
414133,425822,A sign on small post in grass corner of residential parking lot.
505942,425974,A sign with an arrow point upwards is seen on a street.
452321,426122,some red and black buses are parked and a building.
486046,426237,a close up of a giraffe with a zebra in the background.
542625,426382,a black bird is sitting on a parking meter and some cars.
163314,426573,People are walking in front of some shops.
452321,426665,A red bus parked at a bus stop in front of a building.
337987,426673,A bird perched on a broken tree branch in the woods.
163314,426879,Multiple people are walking on a street with shopping.
163314,427050,A group of people walking down a street next to tall buildings.
372203,427226,A wooden bench sitting out in the middle of a desert.
8899,427523,a red bricked building with a green door and graffiti.
414133,427589,A stop sign saying whoa instead of stop.
128372,427791,people walking towards a parked bus on the street.
578093,427898,a white yellow and blue train at an empty train station.
128372,427953,a yellow white and black bus and some people.
372203,428102,a wood bench and post light on a sidewalk.
505942,428173,A black and white perspective on of a street sign and a traffic light and a group of people on a street corner talking.
42070,428234,a city bus parked on the side of the road.
42070,428297,A white bus driving down a street next to a building.
578093,428411,A train is moving through a train station.
128372,428637,A transit bus with its doors opened as passengers board.
369442,428876,A group of people standing around a herd of animals in a city.
221155,429029,a couple of animals walking around a farm.
372203,429092,"A bench, a fire hydrant, and a street light are in the desert."
221155,429095,"Black and white photo of cows near a windmill, house and shed."
434247,429262,A group of people riding horses on top of a sandy beach.
221155,429395,Two cow figures are standing in a yard.
344909,429796,a fire hydrant on the side of the road.
221155,429902,Two cows are drinking under a small windmill.
337987,430003,A feathered bird is sitting on a tree branch.
337987,430105,"A brown, black and white bird resting on a tree branch."
486046,430281,A baby giraffe and a baby zebra stand near a green hut.
578093,430457,A train is shown on the inside of a station.
486046,430485,A giraffe is close up next to the camera.
221155,430547,Black and white photograph of cow statues in yard.
217614,430666,A giraffe stands in the brush near trees.
344909,430747,A multicolored fire hydrant that is on the sidewalk.
542625,431170,Outside photo of parked cars with a blackbird sitting on a parking meter.
498857,431175,A giraffe eats leaves through a wire fence.
578093,431243,a large train is sitting inside a train station.
486046,431268,A giraffe and two zebras in a dirt area next to fence.
163314,431295,A group of people walking on a sidewalk next to buildings.
372203,431345,A bench is next to a lamp post in the middle of a field.
344909,431584,A fire hydrant on the side of a street.
452321,431879,Red bus sitting in a bus station parking spot.
434247,431926,A picture taken from a distance of people riding horses at the beach.
344909,432037,A fire hydrant is standing on the sidewalk with two spouts.
95843,432136,A double decker bus is shown that is not in service.
578093,432233,A train is scene in the station with no people around.
369442,432746,Several people are on a busy street with lots of animals.
498857,432984,A picture of a giraffe standing in a zoo exhibit.
566436,433100,A person is sitting on the back of a park bench.
415536,433459,A bus is driving on a wet road with many green trees on the roadside.
415536,433615,A bus is traveling through a street surrounded by trees.
500826,433675,A pole with three road signs stands in front of a building.
500826,433762,A picture of a street sign in the foreground with a building in back.
500826,433951,"A view of the street signs ""W 122 St."", ""Seminary Row"", and ""Broadway"" in front of an old red brick building."
95843,434056,A double decker bus parked near a curb by trees.
415536,434407,A red bus driving down the road with its lights on.
452321,434639,A bus parked in front of other buses.
566436,434648,A person sits on top of a bench.
414133,434990,A sign is shown on the side of a road.
414133,435146,A small red sign that says whoa in a stop sign shape.
434247,435286,A couple of people are riding horses on the beach.
151857,435359,a black and white photo of a train.
95843,435643,a double decker bus sits parked on a curb.
369442,435941,A group of men and goats on side of street under a tree.
186637,436768,a giraffe eating food from a food dispenser.
163314,437094,A street is lined with people and buildings.
500826,437242,A very tall brown brick building next to a street sign.
498857,437340,a baby giraffe standing next to a wire fence.
186637,437494,A giraffe eats from a feeder on a fence.
